700296932597	1426215893524219000
700298462679	1426215893524219000
701589307186	1426215894817440000
701590478564	1426215894817440000
702031741071	1426215895242095000
702055737975	1426215895243171000
707007455581	1426215900241619000
707009644128	1426215900243782000
708127808866	1426215901362027000
708127847419	1426215901362027000
712006498476	1426215905241956000
712007705333	1426215905242489000
713599747618	1426215906833406000
713599920824	1426215906833406000
717008832850	1426215910243305000
717011125600	1426215910244166000
719019741778	1426215912254244000
719019873080	1426215912254244000
722007655885	1426215915244457000
722012919403	1426215915245693000
725807192138	1426215919043050000
725807746119	1426215919043050000
727008156227	1426215920242605000
727012807097	1426215920245835000
732008699033	1426215925242446000
732010881992	1426215925243579000
732017068532	1426215925250369000
732019517167	1426215925251143000
732022747466	1426215925255717000
732022782387	1426215925255717000
732026528114	1426215925255808000
732066295180	1426215925255436000
732070932920	1426215925256281000
732229524026	1426215925258281000
732234075442	1426215925258417000
732739566224	1426215925973806000
732739690262	1426215925973806000
737006320797	1426215930244108000
737011471731	1426215930245320000
741079187041	1426215934314917000
741079409136	1426215934314917000
741094508541	1426215934330970000
741095048274	1426215934330970000
742006383653	1426215935242862000
742008039451	1426215935244300000
743814138270	1426215937049318000
743815735680	1426215937049318000
744534087593	1426215937772690000
744534365003	1426215937772690000
747006393989	1426215940242601000
747008732834	1426215940243565000
747606682574	1426215940843890000
747606727272	1426215940843890000
748162670555	1426215941398888000
748162838174	1426215941399407000
748165030073	1426215941400185000
748165063597	1426215941399407000
748166568537	1426215941399562000
748170567090	1426215941404474000
748170673807	1426215941405532000
748170896740	1426215941405532000
748171099280	1426215941405140000
748172767928	1426215941405232000
748172824639	1426215941405140000
749902773557	1426215943138763000
749903153214	1426215943138800000
749904312021	1426215943138763000
749904536351	1426215943138791000
749905176935	1426215943138143000
749907215183	1426215943138800000
751903258814	1426215945138632000
751903531754	1426215945138632000
752362782301	1426215945597416000
752362847952	1426215945597416000
753005950078	1426215946242154000
753007320922	1426215946242941000
757259072751	1426215950494248000
757261284763	1426215950494248000
757262760649	1426215950494289000
757266706961	1426215950493697000
757268039533	1426215950494557000
757270430898	1426215950494557000
758006047855	1426215951241949000
758007407245	1426215951243023000
758258352826	1426215951496035000
758258767963	1426215951495898000
758258864623	1426215951496086000
758259629804	1426215951496075000
758259827316	1426215951496035000
758260119811	1426215951496086000
758569559139	1426215951807042000
758570402542	1426215951807042000
759265850148	1426215952494992000
759266871227	1426215952495049000
759266943862	1426215952495017000
759267056447	1426215952495049000
759267792294	1426215952495017000
759268564739	1426215952495039000
760258488877	1426215953494149000
760258527988	1426215953494316000
760258566541	1426215953494013000
760259141474	1426215953494149000
760259685118	1426215953494287000
760259757753	1426215953494316000
761256544216	1426215954493157000
761256841182	1426215954493157000
761258052509	1426215954493026000
761258186883	1426215954493403000
761258248902	1426215954493289000
761259267188	1426215954493403000
762258726058	1426215955494919000
762258990617	1426215955494919000
762259213550	1426215955494770000
762261063506	1426215955494985000
762261625309	1426215955494993000
762262149677	1426215955494993000
763006183346	1426215956243259000
763008195334	1426215956244294000
763258807632	1426215956494419000
763258848140	1426215956494245000
763258959886	1426215956494105000
763259215785	1426215956494245000
763260577410	1426215956494419000
763260712623	1426215956494382000
764257997194	1426215957493858000
764258128216	1426215957493992000
764258189397	1426215957493992000
764258402273	1426215957494088000
764259254058	1426215957494088000
764259382007	1426215957494080000
765258864623	1426215958493715000
765259435366	1426215958493487000
765259520013	1426215958493625000
765259699366	1426215958493625000
765260645296	1426215958493715000
765260915721	1426215958493706000
766258335505	1426215959494344000
766258693930	1426215959494135000
766259218299	1426215959493926000
766259932915	1426215959494330000
766261445118	1426215959494344000
766262209740	1426215959494135000
767257673409	1426215960493887000
767258067314	1426215960493887000
767258180737	1426215960494046000
767258443060	1426215960493738000
767259098730	1426215960494036000
767259788203	1426215960494046000
767349874234	1426215960586966000
767350028723	1426215960586966000
767563382934	1426215960799583000
767563532674	1426215960799583000
768006318558	1426215961243540000
768007727117	1426215961244406000
768258548940	1426215961493314000
768258727454	1426215961493636000
768258976089	1426215961493720000
768270523646	1426215961493636000
768271217589	1426215961493720000
768272162122	1426215961493704000
769258619619	1426215962493392000
769259177232	1426215962493392000
769259242324	1426215962493442000
769260432978	1426215962493364000
769260653676	1426215962493422000
769261675035	1426215962493442000
770255077549	1426215963493919000
770255200190	1426215963493867000
770256739212	1426215963493919000
770263795137	1426215963493889000
770263830337	1426215963493889000
770265481664	1426215963493912000
771258192749	1426215964494502000
771258261473	1426215964494291000
771258318742	1426215964494329000
771258421549	1426215964494329000
771259335352	1426215964494502000
771259457993	1426215964494478000
772257731517	1426215965493879000
772257773422	1426215965493825000
772257831530	1426215965493846000
772258369028	1426215965493846000
772259542641	1426215965493879000
772259651314	1426215965493872000
773005871853	1426215966243676000
773007230126	1426215966244408000
773258218450	1426215966493857000
773258517371	1426215966493857000
773259036431	1426215966493908000
773259784571	1426215966493834000
773259833739	1426215966493899000
773260810400	1426215966493908000
774258042729	1426215967493872000
774258144977	1426215967494133000
774258465688	1426215967494751000
774259339822	1426215967494751000
774259445422	1426215967494740000
774261133904	1426215967494133000
775258307567	1426215968496390000
775258421828	1426215968496390000
775258965472	1426215968496213000
775259696571	1426215968496549000
775259857485	1426215968496536000
775260221218	1426215968496549000
775289850962	1426215968527444000
775290597146	1426215968527444000
776258992850	1426215969495371000
776259583148	1426215969495371000
776261177206	1426215969495281000
776261264088	1426215969495399000
776262511454	1426215969495407000
776262613701	1426215969497754000
776262831047	1426215969495407000
776265408749	1426215969498381000
776266252152	1426215969502194000
776266285117	1426215969502194000
776270014083	1426215969501928000
777258428812	1426215970494300000
777258492228	1426215970494440000
777258593916	1426215970494440000
777259129459	1426215970494539000
777259713053	1426215970494539000
777260198869	1426215970494530000
778257943275	1426215971493461000
778258060888	1426215971493494000
778258575199	1426215971493437000
778259942691	1426215971493461000
778261024113	1426215971493494000
778261842094	1426215971493486000
779259277802	1426215972494456000
779259433408	1426215972494229000
779259590970	1426215972494229000
779259670031	1426215972494205000
779261720571	1426215972494352000
779262092406	1426215972494456000
780258218170	1426215973493333000
780258294716	1426215973493216000
780258379643	1426215973493333000
780258421548	1426215973493510000
780259686792	1426215973493475000
780259779821	1426215973493510000
781009665910	1426215974242339000
781011048208	1426215974243433000
781259166614	1426215974493801000
781259214107	1426215974493855000
781260997573	1426215974493705000
781261079707	1426215974493845000
781261183072	1426215974493801000
781261949091	1426215974493855000
782258560951	1426215975493867000
782258637497	1426215975493832000
782259941294	1426215975493910000
782259972303	1426215975493910000
782260235465	1426215975493867000
782261793484	1426215975493903000
783258672697	1426215976493924000
783258840595	1426215976493924000
783259029167	1426215976494023000
783259559402	1426215976493841000
783259814741	1426215976494014000
783260886945	1426215976494023000
784258061725	1426215977493810000
784258107262	1426215977493903000
784258271528	1426215977493965000
784258731363	1426215977493903000
784259235338	1426215977493965000
784259930119	1426215977493941000
785258229344	1426215978494269000
785258411211	1426215978493835000
785258743376	1426215978493835000
785260360341	1426215978493696000
785260537459	1426215978494257000
785261430589	1426215978494269000
785953783947	1426215979191896000
785953952683	1426215979191896000
786006308220	1426215979242628000
786008173820	1426215979243537000
786262764557	1426215979493566000
786262819871	1426215979493531000
786262911224	1426215979493506000
786263479732	1426215979493531000
786264196024	1426215979493558000
786264280672	1426215979493566000
787258990334	1426215980493626000
787259028887	1426215980493720000
787259124709	1426215980493878000
787260789725	1426215980493878000
787260820176	1426215980493869000
787260855097	1426215980493720000
788258131007	1426215981493138000
788258234931	1426215981493099000
788258443058	1426215981492982000
788258810982	1426215981493099000
788259754118	1426215981493138000
788260157522	1426215981493131000
789258203642	1426215982494536000
789258297229	1426215982494536000
789258536366	1426215982494639000
789258751477	1426215982494393000
789259703833	1426215982494627000
789260467058	1426215982494639000
790082017283	1426215983318539000
790082113105	1426215983318539000
790090175303	1426215983326603000
790090213297	1426215983326603000
790258002499	1426215983494635000
790258755109	1426215983494887000
790258941445	1426215983494472000
790259363007	1426215983494770000
790260252226	1426215983494887000
790261440925	1426215983494635000
791007989159	1426215984244142000
791010494506	1426215984245056000
791258320137	1426215984494266000
791258358689	1426215984494266000
791264463935	1426215984494428000
791264500252	1426215984494129000
791264744976	1426215984494414000
791265969992	1426215984494428000
792258504238	1426215985493829000
792258543350	1426215985493513000
792259808035	1426215985493829000
792262559502	1426215985493659000
792263091134	1426215985493659000
792264492150	1426215985493753000
792818247446	1426215986053472000
792818437414	1426215986053472000
793258059489	1426215986494249000
793258388581	1426215986494107000
793258434956	1426215986494249000
793258845064	1426215986494403000
793259588734	1426215986494388000
793259631756	1426215986494403000
793558215235	1426215986794787000
793558347375	1426215986794787000
794257975400	1426215987493848000
794258015908	1426215987493234000
794258102791	1426215987493234000
794259436480	1426215987493570000
794259514702	1426215987493143000
794260836378	1426215987493848000
795258366232	1426215988493589000
795258577711	1426215988493589000
795259113533	1426215988494026000
795261528645	1426215988493897000
795263239197	1426215988493451000
795264649433	1426215988494026000
796007186263	1426215989241539000
796008700143	1426215989242925000
796258460378	1426215989494906000
796258779413	1426215989495872000
796259847426	1426215989495911000
796260435489	1426215989495872000
796260553381	1426215989495911000
796261107362	1426215989495903000
797261939870	1426215990498528000
797261987083	1426215990499067000
797262075083	1426215990498382000
797263088061	1426215990498528000
797263205673	1426215990498906000
797263317419	1426215990499067000
798262457534	1426215991499689000
798262621242	1426215991499757000
798263307921	1426215991499757000
798264001305	1426215991499970000
798264512264	1426215991499970000
798264804201	1426215991499896000
799262437140	1426215992499239000
799262532124	1426215992498691000
799263259870	1426215992498832000
799263831172	1426215992499239000
799264159984	1426215992498832000
799265166816	1426215992499164000
800103542923	1426215993337202000
800103612485	1426215993337202000
800262396073	1426215993500861000
800262979667	1426215993500861000
800263268251	1426215993500458000
800263754346	1426215993500896000
800265585864	1426215993501605000
800266032289	1426215993501605000
800390919670	1426215993626412000
800390957943	1426215993626412000
801007639672	1426215994242646000
801010300625	1426215994244152000
801266503019	1426215994502296000
801266599121	1426215994502296000
801267100861	1426215994502122000
801268033661	1426215994502495000
801268514448	1426215994502508000
801268823985	1426215994502508000
802266027819	1426215995501605000
802266257457	1426215995501657000
802266592137	1426215995501742000
802266817305	1426215995501657000
802267134943	1426215995501742000
802267502308	1426215995501709000
803266696060	1426215996501630000
803266863959	1426215996501774000
803268010753	1426215996501774000
803268369737	1426215996501719000
803268707210	1426215996501719000
803269675489	1426215996501762000
804266430943	1426215997503549000
804266561127	1426215997503326000
804266730143	1426215997503690000
804267665457	1426215997503681000
804267780835	1426215997503690000
804267850676	1426215997503549000
805266398536	1426215998502479000
805266437089	1426215998502479000
805266490727	1426215998502350000
805267636124	1426215998502509000
805267747311	1426215998502517000
805268100149	1426215998502517000
806005773513	1426215999242187000
806007068091	1426215999243300000
806265990943	1426215999502612000
806266095146	1426215999502612000
806266131184	1426215999502757000
806267463476	1426215999502744000
806267750943	1426215999502473000
806269022054	1426215999502757000
807266887705	1426216000503698000
807267393635	1426216000503675000
807268577584	1426216000503698000
807274007045	1426216000503895000
807274501521	1426216000503895000
807274677242	1426216000503743000
808266502460	1426216001503189000
808266958942	1426216001503189000
808266989673	1426216001503049000
808267641990	1426216001503287000
808268233406	1426216001503278000
808268298219	1426216001503287000
808750508947	1426216001985399000
808750683550	1426216001985399000
809270692098	1426216002505487000
809270759705	1426216002505530000
809270916708	1426216002505487000
809272142841	1426216002505366000
809272398461	1426216002505523000
809273508099	1426216002505530000
810269560670	1426216003505511000
810269753990	1426216003505612000
810270444022	1426216003505511000
810270987108	1426216003505186000
810271934156	1426216003505603000
810272622511	1426216003505612000
811006644573	1426216004242814000
811010635024	1426216004243652000
811266826244	1426216004505859000
811267243895	1426216004505859000
811269011717	1426216004505883000
811272760797	1426216004505891000
811272925902	1426216004505830000
811273836073	1426216004505891000
811762234459	1426216004998985000
811762514103	1426216004998985000
812269857914	1426216005506660000
812270014358	1426216005506660000
812270379209	1426216005506696000
812270841838	1426216005506634000
812271038231	1426216005506689000
812272577813	1426216005506696000
813270706625	1426216006505904000
813270835692	1426216006505638000
813270951349	1426216006505677000
813271275133	1426216006505677000
813271856492	1426216006505904000
813272783705	1426216006505834000
814273698066	1426216007509139000
814274129965	1426216007509006000
814274321609	1426216007509283000
814275040416	1426216007509139000
814275422308	1426216007509283000
814276347845	1426216007509273000
816007441321	1426216009242317000
816011021385	1426216009243691000
816346623815	1426216009582619000
816347037555	1426216009582619000
821007248000	1426216014241560000
821010559594	1426216014244396000
823241588677	1426216016478014000
823243222404	1426216016478014000
826005966272	1426216019243924000
826008166831	1426216019245202000
829246763915	1426216022482050000
829246826214	1426216022482050000
831005828265	1426216024242715000
831007078983	1426216024244095000
836007141840	1426216029243959000
836010767161	1426216029245597000
839102201966	1426216032338132000
839102679959	1426216032338101000
839102760417	1426216032338132000
839104736925	1426216032338101000
841009082309	1426216034242875000
841010290843	1426216034243456000
842499342384	1426216035733786000
842499455527	1426216035733786000
842734540712	1426216035970430000
842734576192	1426216035970430000
846006813026	1426216039241731000
846008754893	1426216039243529000
849098170447	1426216042334292000
849098381088	1426216042334292000
849865879750	1426216043103432000
849865913833	1426216043103432000
851013755807	1426216044241567000
851015216049	1426216044243498000
856006661888	1426216049241775000
856008412111	1426216049242918000
861006265748	1426216054243016000
861007465342	1426216054244541000
864006156236	1426216057244104000
864007094065	1426216057244104000
866006359055	1426216059243257000
866007319233	1426216059244142000
867122390841	1426216060359241000
867122453978	1426216060359241000
871006124388	1426216064242827000
871007721518	1426216064243877000
873438325128	1426216066674183000
873439510754	1426216066674183000
876007814267	1426216069242967000
876009316134	1426216069243978000
877186168778	1426216070421642000
877187577617	1426216070421642000
881006252895	1426216074242682000
881007414774	1426216074244584000
886006041415	1426216079243474000
886007087637	1426216079244191000
891007458913	1426216084241944000
891008728627	1426216084243266000
896008541452	1426216089242609000
896009658354	1426216089244108000
901006205400	1426216094242028000
901007455839	1426216094244332000
906007249946	1426216099243387000
906008775838	1426216099244686000
911006121310	1426216104243909000
911010021806	1426216104244998000
916006903811	1426216109242149000
916008333323	1426216109243922000
921006819443	1426216114244124000
921011346275	1426216114245004000
926006218528	1426216119242788000
926007564509	1426216119244107000
931005814565	1426216124243544000
931011256877	1426216124245036000
936007067796	1426216129242224000
936008810755	1426216129243764000
941008318234	1426216134242566000
941009608342	1426216134243943000
946007307770	1426216139242148000
946009322272	1426216139242775000
951006482245	1426216144243064000
951007801408	1426216144244420000
956006975604	1426216149242946000
956009006588	1426216149244096000
961007134003	1426216154243422000
961008479984	1426216154244206000
966006334739	1426216159242932000
966007560314	1426216159243745000
971006176897	1426216164242002000
971008231069	1426216164243911000
976006431957	1426216169243274000
976007493265	1426216169244275000
981010666573	1426216174241976000
981012036579	1426216174243392000
986011948579	1426216179243014000
986013345125	1426216179244493000
991006504311	1426216184241924000
991008977530	1426216184244131000
996007218088	1426216189242941000
996008774710	1426216189243756000
1001006561300	1426216194242483000
1001007785199	1426216194243385000
1006005875179	1426216199242570000
1006006757693	1426216199243736000
1011007165286	1426216204242265000
1011008380804	1426216204243945000
1016005973235	1426216209243767000
1016007117514	1426216209245108000
1021006831165	1426216214242414000
1021008030479	1426216214243196000
1026007575672	1426216219242881000
1026009140117	1426216219243915000
1031006764954	1426216224243450000
1031008369627	1426216224244358000
1036006133029	1426216229242626000
1036010002516	1426216229245148000
1037545716691	1426216230779890000
1037546914330	1426216230779026000
1038542943992	1426216231777595000
1038546160323	1426216231778977000
1040551783663	1426216233785162000
1040553565175	1426216233787256000
1041005898641	1426216234242782000
1041008676928	1426216234244225000
1042553060920	1426216235785692000
1042554788514	1426216235791621000
1042555762381	1426216235791131000
1042556316362	1426216235784990000
1042557577695	1426216235791621000
1044559524870	1426216237793585000
1044559993645	1426216237794194000
1047006678349	1426216240242423000
1047009823162	1426216240243229000
1052007957840	1426216245242221000
1052009597714	1426216245243323000
1057008584176	1426216250242311000
1057009813104	1426216250243409000
1062006753776	1426216255242653000
1062010129624	1426216255243660000
1065834661791	1426216259071438000
1065835637893	1426216259072248000
1065835670300	1426216259071438000
1065837739836	1426216259071825000
1065839320764	1426216259070868000
1065842209399	1426216259072248000
1066837666922	1426216260073584000
1066837720560	1426216260073677000
1066837788166	1426216260073584000
1066838950325	1426216260073668000
1066839155938	1426216260073384000
1066840449119	1426216260073677000
1067007168632	1426216260242406000
1067008945674	1426216260244142000
1067839583646	1426216261073621000
1067840395202	1426216261073621000
1067841635862	1426216261073645000
1067842174478	1426216261073653000
1067842294605	1426216261073600000
1067844002643	1426216261073653000
1068841712687	1426216262077395000
1068841747887	1426216262077395000
1068842429259	1426216262077238000
1068842627049	1426216262077489000
1068842986313	1426216262077480000
1068843797589	1426216262077489000
1069842738237	1426216263078881000
1069842773716	1426216263078450000
1069842903621	1426216263078593000
1069844131151	1426216263078881000
1069844319164	1426216263078849000
1069844493488	1426216263078593000
1070839266566	1426216264073852000
1070841242795	1426216264074676000
1070842991900	1426216264077981000
1070843023189	1426216264078128000
1070843588065	1426216264078464000
1070844216078	1426216264078293000
1070844810008	1426216264078284000
1070850400663	1426216264079100000
1070850524980	1426216264078293000
1070850875583	1426216264078128000
1070852406784	1426216264079100000
1071842998046	1426216265077717000
1071843069843	1426216265077897000
1071843548674	1426216265077739000
1071844382300	1426216265077897000
1071845450872	1426216265077739000
1071846228903	1426216265077884000
1072842122515	1426216266077717000
1072842729017	1426216266077686000
1072843360382	1426216266077717000
1072843428827	1426216266077754000
1072843963252	1426216266077775000
1072844867557	1426216266077775000
1073847220929	1426216267081060000
1073847271214	1426216267081219000
1073847423468	1426216267081150000
1073848036954	1426216267081219000
1073848314922	1426216267081150000
1073848815265	1426216267081211000
1074846857195	1426216268082985000
1074847090186	1426216268083100000
1074847342452	1426216268082850000
1074848103443	1426216268083073000
1074848841526	1426216268083100000
1074849647494	1426216268082985000
1075006559336	1426216268244074000
1075011252111	1426216268245641000
1075846213538	1426216269082655000
1075846250135	1426216269082655000
1075846584535	1426216269082739000
1075846996878	1426216269082585000
1075847374859	1426216269082692000
1075848826440	1426216269082739000
1076846637614	1426216270081675000
1076846749081	1426216270081818000
1076847030681	1426216270081818000
1076847352230	1426216270081974000
1076847891963	1426216270081974000
1076847989741	1426216270081960000
1077846207392	1426216271082399000
1077846286173	1426216271082203000
1077847934985	1426216271082496000
1077848009297	1426216271082487000
1077848230274	1426216271082496000
1077848425830	1426216271082399000
1078846255442	1426216272082351000
1078846512179	1426216272081955000
1078846597385	1426216272081822000
